%eval_id interface pd             po             fa             response_fn_1  response_fn_2  response_fn_3  response_fn_4  response_fn_5  response_fn_6  response_fn_7  response_fn_8  response_fn_9  
2027     bat        0.0005583333333 0.349          0.6668333333   5584.81738     0.5541         216.0912       15.56          0.10132        1.2885         20.6241        1.2885         15.56          
2028     bat        0.0006         0.349          0.6668333333   5584.4751      0.5541         216.0912       15.56          0.10132        1.2947         20.6243        1.2947         15.56          
2029     bat        0.0001         0.235          0.675          5630.73682     0.55132        218.4087       15.56          0.10132        1.1538         21.5837        1.1538         15.56          
2030     bat        0.0001416666667 0.235          0.675          5628.97852     0.55132        218.4088       15.56          0.10132        1.1787         21.5843        1.1787         15.56          
2031     bat        0.0001833333333 0.235          0.675          5631.09961     0.54993        218.4088       15.56          0.10132        1.198          21.5831        1.198          15.56          
2032     bat        0.000225       0.235          0.675          5630.05322     0.54993        218.4088       15.56          0.09993        1.1608         21.5829        1.1608         15.56          
2033     bat        0.0002666666667 0.235          0.675          5629.34619     0.54993        218.4088       15.56          0.09993        1.1733         21.5852        1.1733         15.56          
2034     bat        0.0003083333333 0.235          0.675          5628.63086     0.54993        218.4088       15.56          0.09993        1.1841         21.5855        1.1841         15.56          
2035     bat        0.00035        0.235          0.675          5630.87402     0.54854        218.4088       15.56          0.09993        1.1937         21.5843        1.1937         15.56          
2036     bat        0.0003916666667 0.235          0.675          5630.77051     0.54854        218.4088       15.56          0.09854        1.1474         21.5818        1.1474         15.56          
2037     bat        0.0004333333333 0.235          0.675          5630.42285     0.54854        218.4089       15.56          0.09854        1.1546         21.5839        1.1546         15.56          
2038     bat        0.000475       0.235          0.675          5630.06836     0.54854        218.4088       15.56          0.09854        1.1612         21.5853        1.1612         15.56          
2039     bat        0.0005166666667 0.235          0.675          5629.36816     0.54854        218.4089       15.56          0.09854        1.1672         21.5804        1.1672         15.56          
2040     bat        0.0005583333333 0.235          0.675          5629.0166      0.54854        218.4088       15.56          0.09854        1.1728         21.5805        1.1728         15.56          
2041     bat        0.0006         0.235          0.675          5628.98535     0.54854        218.4088       15.56          0.09854        1.1781         21.5859        1.1781         15.56          
2042     bat        0.0001         0.2445         0.675          5624.55371     0.55132        218.1878       15.56          0.10271        1.2037         21.4891        1.2037         15.56          
2043     bat        0.0001416666667 0.2445         0.675          5625.73535     0.55132        218.1878       15.56          0.10132        1.1787         21.4899        1.1787         15.56          
2044     bat        0.0001833333333 0.2445         0.675          5624.33301     0.55132        218.1878       15.56          0.10132        1.198          21.4888        1.198          15.56          
2045     bat        0.000225       0.2445         0.675          5626.63428     0.54993        218.1879       15.56          0.09993        1.1608         21.4886        1.1608         15.56          
2046     bat        0.0002666666667 0.2445         0.675          5626.10645     0.54993        218.1878       15.56          0.09993        1.1733         21.491         1.1733         15.56          
2047     bat        0.0003083333333 0.2445         0.675          5625.40723     0.54993        218.1879       15.56          0.09993        1.1841         21.4914        1.1841         15.56          
2048     bat        0.00035        0.2445         0.675          5624.7041      0.54993        218.1879       15.56          0.09993        1.1937         21.4902        1.1937         15.56          
2049     bat        0.0003916666667 0.2445         0.675          5624.34473     0.54993        218.1878       15.56          0.09993        1.2023         21.4933        1.2023         15.56          
